gender,education,age,political_ideology,household_income,marital_status,religion,race
2,3,29,3,8,6,1,1
2,3,34,99,15,6,2,1
2,3,60,6,17,1,2,1
2,1,-9,3,6,1,2,3
1,5,57,3,4,6,1,2
2,5,80,2,20,3,1,1
2,-2,24,99,7,6,11,1
1,3,47,5,17,1,1,1
2,2,34,99,1,6,2,3
2,5,75,99,15,1,1,1
2,3,38,1,16,6,12,3
1,2,32,4,12,1,11,1
2,5,29,2,11,1,1,1
2,3,71,2,8,4,12,1
2,3,61,2,-5,4,11,1
1,4,37,4,21,1,2,1
2,3,66,4,17,1,1,1
1,3,37,6,-9,1,2,1
2,3,-9,6,-9,1,12,1
2,3,75,99,20,1,7,1
2,3,29,2,17,6,2,4
2,2,56,4,9,6,11,1
1,3,31,99,2,1,12,6
1,4,65,99,-9,4,11,1
1,3,66,6,10,6,2,3
1,4,64,4,8,6,7,4
1,2,23,4,17,6,12,2
2,3,39,99,8,6,2,1
1,5,29,4,11,6,9,1
2,2,27,99,17,6,12,1
1,2,37,6,13,6,1,1
2,3,30,3,4,1,11,1
1,1,42,2,18,1,12,1
2,5,29,5,21,1,1,3
1,3,53,4,18,1,10,1
2,3,80,4,8,4,1,1
2,4,67,3,16,1,1,1
1,5,-9,5,-9,1,8,4
1,4,73,6,10,1,1,1
1,4,70,4,8,1,2,1
1,5,33,5,18,6,1,5
2,4,53,6,17,4,1,1
2,4,58,3,16,4,1,2
2,4,39,6,1,1,1,1
1,2,45,4,5,4,11,6
1,5,65,3,22,1,2,1
2,4,58,1,-5,1,2,1
2,3,66,2,9,1,12,1
1,5,51,3,1,1,1,3
1,3,51,3,22,6,2,3
1,3,55,5,21,1,11,1
2,2,29,5,4,6,11,1
1,4,32,6,11,6,12,1
2,1,26,3,6,6,2,3
1,5,73,6,22,1,12,1
1,3,24,99,8,1,11,1
1,4,74,6,17,1,1,1
2,4,46,5,21,1,9,1
1,1,48,4,12,1,11,3
2,5,54,6,22,1,2,1
1,4,27,4,20,1,6,6
2,2,32,4,1,5,5,1
2,5,42,99,20,1,11,2
2,3,36,2,1,1,11,6
2,3,47,4,18,1,12,1
1,3,39,2,4,4,1,1
2,4,52,5,21,1,12,1
2,3,60,4,1,1,12,1
2,5,80,99,8,1,1,2
2,3,64,4,8,1,2,1
1,3,61,3,13,1,12,1
1,4,72,7,10,1,12,1
1,3,58,2,17,4,2,1
2,4,44,2,15,1,12,1
1,2,75,7,6,4,2,1
2,3,77,4,11,1,1,1
2,3,67,2,17,1,2,1
2,4,65,3,3,6,1,1
2,4,58,4,18,1,11,1
2,3,67,5,10,5,2,1
1,4,49,2,15,6,9,1
2,3,55,99,8,4,12,2
2,3,79,4,10,1,11,1
1,5,70,6,22,1,12,4
2,3,67,6,1,4,11,1
2,4,33,3,10,1,2,1
1,-2,38,3,21,1,10,1
2,5,44,1,22,1,5,1
1,5,80,4,18,1,4,1
1,5,27,4,12,6,11,1
2,3,76,6,1,1,1,1
2,3,33,2,1,4,12,2
2,4,72,6,20,1,2,1
1,3,80,4,5,1,1,1
2,3,53,6,7,1,1,1
2,5,80,2,22,1,5,1
2,3,68,6,22,1,1,1
1,4,42,99,20,1,12,1
1,5,74,2,13,1,7,4
1,4,-9,5,8,1,2,1
2,3,68,7,-9,4,1,1
2,3,55,6,22,1,11,1
1,3,35,6,1,1,11,6
2,4,80,2,13,3,2,1
1,3,60,2,9,1,12,1
1,4,80,6,5,3,1,1
2,3,74,2,22,5,11,2
2,4,29,5,2,4,1,1
2,4,61,4,20,1,1,1
1,5,43,3,16,1,10,1
1,4,68,6,-9,5,1,1
2,3,57,6,17,1,11,1
2,3,23,3,1,6,3,3
2,2,78,99,3,4,1,1
2,1,64,3,3,4,4,1
2,2,76,6,19,1,1,1
1,5,-9,6,10,6,1,1
2,4,58,6,1,3,11,1
2,3,68,6,4,3,1,1
1,3,68,3,11,1,1,1
2,3,59,2,22,1,2,1
2,2,41,99,3,5,12,1
2,4,30,4,7,6,11,2
2,1,35,4,1,6,11,2
1,2,69,99,5,1,4,1
2,5,-9,5,7,6,2,1
2,5,21,2,22,6,9,4
2,5,-9,2,-9,-9,11,2
2,5,34,4,22,1,2,3
2,1,80,99,1,3,2,1
1,2,49,5,21,1,12,1
2,2,73,99,6,4,11,6
2,3,62,4,18,1,1,1
2,3,19,4,4,4,2,3
2,4,52,5,4,1,12,1
2,4,57,2,5,5,11,1
2,3,44,5,22,1,1,3
1,3,40,4,20,1,12,1
1,3,44,7,15,1,2,3
2,4,44,4,14,1,12,1
1,2,72,6,8,3,2,1
2,3,71,7,9,3,2,1
2,4,36,3,17,1,10,4
1,3,56,5,17,1,2,1
2,3,56,5,17,1,11,1
2,3,66,4,7,1,1,1
1,2,66,6,16,1,11,1
1,3,-9,4,8,6,10,1
1,3,48,4,18,1,2,1
1,3,44,2,18,1,10,3
1,1,30,3,1,6,12,2
2,2,80,6,1,1,1,1
2,2,80,5,9,3,11,1
1,2,37,4,18,1,12,1
2,2,30,1,1,6,10,1
1,4,36,4,18,1,3,1
1,2,34,7,15,1,2,1
1,4,59,3,21,6,9,1
2,3,51,4,17,1,12,1
1,2,-9,4,3,1,11,6
1,5,30,4,21,1,1,1
1,3,80,4,12,1,12,1
2,4,80,4,20,1,2,1
1,2,25,6,8,6,1,1
2,2,58,99,8,1,11,3
1,4,65,3,21,1,12,2
1,5,38,6,17,1,1,4
1,3,61,6,17,1,2,1
1,5,38,2,11,5,2,1
2,5,33,2,15,6,10,1
2,2,-9,5,-9,3,11,1
1,1,64,99,1,6,11,1
1,5,70,2,17,1,9,1
1,3,28,3,2,6,11,2
1,2,34,2,1,4,12,1
2,2,38,99,5,6,12,1
2,4,66,3,13,1,1,1
2,2,34,5,7,6,12,1
2,2,40,7,13,1,1,1
2,3,60,99,-9,4,2,4
1,3,20,5,1,6,3,1
2,5,60,2,16,1,1,1
2,3,56,6,22,1,2,3
2,5,72,3,20,1,2,1
1,3,68,4,6,5,1,5
2,3,56,99,1,1,1,5
2,3,60,3,1,6,11,1
1,3,56,3,4,4,2,1
2,5,39,4,17,1,12,1
1,5,38,3,22,1,9,1
1,3,65,4,13,1,2,1
1,3,22,4,18,6,2,1
2,3,39,4,12,6,11,2
1,5,66,7,18,1,1,5
1,3,44,4,11,4,10,5
2,3,46,2,11,1,2,4
2,1,80,7,1,1,2,1
2,4,49,99,17,5,11,5
2,4,50,99,20,1,9,1
2,3,70,2,8,6,11,2
2,5,57,2,21,1,11,1
-9,5,-9,4,-9,-9,1,-9
2,4,41,3,21,1,1,1
1,3,46,4,19,1,2,1
2,2,80,6,4,3,2,1
1,5,38,2,22,1,9,1
2,2,33,4,7,1,2,3
2,1,34,99,22,6,12,1
2,3,-9,99,14,1,-9,-9
1,3,33,7,6,6,11,3
1,1,19,4,1,6,12,3
2,5,26,2,1,6,2,3
1,3,29,4,10,6,11,2
2,5,38,4,21,1,2,1
1,5,56,99,1,1,11,5
1,2,75,4,18,1,2,1
2,2,29,3,3,5,10,1
2,1,47,4,2,4,12,1
2,3,20,4,2,6,9,6
2,4,54,5,18,1,12,1
-9,3,60,4,15,3,1,1
1,3,27,4,5,6,9,1
1,4,25,7,1,6,1,1
2,3,35,4,12,1,11,1
2,3,70,4,5,3,1,1
2,4,77,4,2,1,1,1
2,1,56,99,2,3,12,1
2,4,37,1,12,1,9,1
2,3,56,5,13,1,1,1
-9,-2,48,6,-9,4,2,5
2,5,62,2,-5,6,12,1
1,3,80,5,15,6,2,1
2,5,28,6,18,6,1,1
1,4,40,1,3,6,10,1
2,3,68,4,6,4,9,1
2,5,39,99,18,1,1,1
1,1,61,99,5,6,9,1
2,3,45,-9,18,1,2,1
2,4,78,2,13,3,2,1
1,5,71,2,18,1,5,1
1,5,63,2,20,1,12,4
1,4,61,4,1,1,11,2
2,5,-9,99,-9,1,2,1
2,5,66,2,6,4,1,1
1,1,36,1,3,6,3,2
2,3,-9,99,-9,1,11,1
1,4,77,2,21,1,5,1
1,2,80,7,13,1,1,1
1,3,65,4,10,6,2,1
1,5,55,4,15,1,2,6
1,5,33,7,8,1,1,1
2,-2,60,1,11,1,12,1
2,4,65,4,19,1,1,1
2,3,74,6,-9,1,11,1
1,5,78,6,21,1,1,1
1,4,48,3,2,6,1,1
1,3,30,6,15,1,2,3
2,4,24,3,15,6,2,1
2,3,38,4,12,1,11,1
1,3,63,6,17,1,11,1
2,3,33,3,12,6,12,3
2,3,75,6,19,1,11,1
2,3,69,6,4,4,2,1
1,4,64,3,11,1,9,1
2,4,-9,3,-9,1,11,-9
1,2,37,99,1,6,12,1
1,5,-9,99,-9,1,12,1
1,4,51,99,1,1,2,6
1,2,57,3,9,3,11,1
2,2,27,3,2,6,11,2
1,2,46,7,6,1,11,1
2,5,41,3,21,1,12,1
2,5,37,6,17,6,1,1
2,3,42,5,21,1,2,1
2,3,52,99,4,4,11,1
1,1,36,6,5,6,12,1
1,1,28,4,1,1,2,3
2,5,66,2,10,4,5,1
1,5,44,3,20,1,3,1
1,3,56,6,12,1,1,1
2,3,26,6,13,1,2,6
2,1,28,4,4,6,12,1
1,2,35,99,11,1,11,1
2,3,60,6,20,1,1,1
1,3,67,4,6,1,8,4
2,4,75,4,17,3,11,1
1,5,29,4,-9,1,1,1
1,5,70,6,20,1,1,1
2,5,76,3,19,1,1,-9
2,3,-9,4,18,1,1,1
2,4,78,4,5,3,1,1
2,2,48,99,1,1,11,2
1,5,52,5,20,1,2,1
1,5,28,3,22,6,5,1
1,2,-9,6,4,1,1,1
2,5,32,4,1,1,12,2
2,2,55,4,3,1,11,1
1,4,37,1,15,6,9,1
2,5,45,2,18,1,10,1
1,2,61,6,11,4,2,1
1,2,52,5,17,1,2,1
1,3,32,3,18,1,12,1
1,4,30,4,19,6,2,1
2,4,44,6,16,4,1,1
2,2,59,4,1,5,2,1
2,5,76,5,12,1,1,1
2,4,27,3,13,1,1,1
2,5,55,3,17,1,11,1
1,4,75,3,10,4,1,1
2,5,48,6,10,1,11,1
2,4,32,3,10,6,1,2
1,4,44,3,8,6,2,1
2,3,77,6,5,3,2,1
1,3,52,7,10,6,1,1
2,3,65,6,10,1,12,1
2,3,66,6,10,1,1,1
1,3,36,5,16,1,1,1
1,5,58,7,10,1,1,1
2,2,80,6,5,3,1,1
1,4,30,6,20,1,11,1
1,2,18,3,22,6,2,4
2,3,47,4,17,1,2,1
1,3,54,7,19,1,12,1
2,3,46,99,5,4,11,2
1,4,-9,6,10,1,2,1
1,4,38,2,22,1,7,1
1,3,60,3,19,1,2,1
1,4,80,4,17,3,2,1
1,4,41,4,22,1,4,1
1,2,23,6,8,6,2,3
1,5,71,1,16,1,10,3
1,3,27,2,20,6,2,1
1,2,70,4,16,1,2,1
1,3,78,6,10,1,6,1
1,2,19,2,1,6,2,3
1,5,64,5,20,1,1,1
1,3,51,6,12,1,11,6
1,3,32,7,10,6,11,1
1,4,54,5,22,1,2,1
2,3,56,5,4,4,2,1
2,4,44,5,21,1,2,1
1,3,69,4,14,1,2,1
2,3,65,4,4,1,11,1
2,3,26,4,20,6,2,1
2,4,26,99,1,6,11,2
2,5,69,4,15,1,11,2
2,4,48,2,20,1,2,4
1,2,50,1,12,1,1,1
1,1,33,99,1,1,11,3
1,3,19,2,22,6,5,1
2,4,47,2,10,6,2,1
2,3,38,4,19,1,2,1
2,4,45,6,17,1,1,1
2,3,62,2,18,1,12,1
2,5,56,6,11,4,-9,-9
1,2,32,99,1,4,11,1
1,3,53,4,9,5,2,-9
1,2,35,2,-5,6,12,2
2,3,59,4,10,1,12,3
2,2,-9,99,-9,4,10,1
2,3,27,99,10,6,12,3
2,4,54,4,22,1,2,1
2,1,69,7,-9,1,11,1
2,3,48,4,10,1,3,2
2,4,56,6,18,1,1,1
2,2,36,5,4,6,12,1
1,-2,63,6,8,4,2,1
2,2,80,99,7,3,1,1
1,4,48,2,13,1,1,1
1,3,25,4,7,1,12,1
1,3,21,3,3,6,5,1
1,5,-9,4,1,1,2,1
1,5,45,4,15,4,7,1
1,2,18,1,17,6,12,1
1,3,41,6,22,1,3,1
2,4,57,99,15,1,2,4
2,1,66,3,6,3,11,1
1,3,63,99,15,1,12,5
2,1,-9,1,-9,1,6,2
2,2,25,4,1,6,1,1
2,2,80,99,14,3,5,1
2,3,64,2,1,4,10,1
1,4,24,-9,1,6,9,1
2,2,47,99,1,6,12,1
2,4,31,6,17,1,2,4
2,4,30,4,17,1,11,1
2,2,49,99,-9,1,11,3
1,3,40,4,15,1,11,1
1,3,67,4,14,1,2,1
1,3,57,5,22,1,3,1
2,3,28,1,6,1,12,1
1,1,50,99,1,3,3,3
2,3,66,2,10,1,11,1
2,5,69,6,10,1,1,1
2,3,59,2,10,4,11,6
1,4,55,3,22,1,2,4
2,4,23,99,8,1,10,2
1,5,34,2,19,1,10,1
2,4,38,4,22,1,2,4
2,5,64,6,-9,1,-9,1
1,2,44,4,2,1,3,1
1,2,57,99,17,4,12,1
1,5,35,2,17,6,5,1
1,3,43,6,13,1,4,1
1,2,73,7,3,4,1,1
2,4,30,3,18,6,12,3
2,1,28,3,1,6,12,1
2,4,31,2,-9,6,-9,1
2,3,54,5,16,1,11,1
2,3,43,5,11,4,11,1
1,1,40,99,13,1,12,3
1,5,66,3,22,1,12,1
1,5,32,6,17,1,12,1
2,5,-9,7,-9,-9,2,1
1,3,58,99,16,4,11,1
2,4,34,2,16,1,12,1
2,5,78,6,10,1,5,5
2,3,35,99,4,1,2,3
1,3,39,2,10,6,9,1
2,5,61,2,10,4,1,2
1,4,59,5,18,6,2,1
1,5,47,3,18,1,12,1
2,3,59,6,22,4,1,1
2,3,21,99,11,6,9,1
2,4,37,1,14,6,9,1
2,3,22,2,1,6,12,1
2,5,49,2,-9,1,5,1
2,-2,31,6,22,1,11,1
1,1,21,2,13,6,1,1
2,4,32,3,10,1,1,1
1,3,73,4,1,1,10,6
2,4,42,2,18,6,2,5
2,4,42,6,9,1,1,3
2,3,51,4,8,4,12,1
2,3,42,4,9,6,1,2
2,3,65,4,11,1,12,1
2,3,57,3,18,1,11,1
2,1,70,99,6,5,1,2
1,4,65,4,9,4,11,1
2,4,28,5,14,6,1,1
2,4,60,2,20,1,9,1
2,4,63,2,5,4,1,1
2,3,80,1,12,1,1,1
1,1,59,4,2,1,12,1
2,4,47,99,1,4,2,3
1,5,71,2,15,1,5,1
2,3,-9,5,11,1,11,3
2,3,69,99,-9,1,10,1
2,5,32,1,15,6,9,1
1,2,66,3,11,1,1,1
2,3,67,6,15,5,11,1
2,4,36,2,6,6,11,2
2,5,53,2,9,6,11,1
2,3,56,4,5,4,2,1
2,2,66,2,1,4,2,1
1,4,26,6,11,6,11,3
1,2,-9,4,-9,4,-9,1
2,4,24,5,21,1,1,1
2,4,29,4,13,6,11,1
2,4,60,6,9,4,10,1
1,3,51,4,20,1,2,1
2,2,76,99,-9,3,1,1
1,5,38,4,22,1,2,1
2,2,27,99,6,1,2,3
1,3,64,3,5,1,1,4
1,3,53,6,8,4,1,5
2,4,49,7,8,6,1,1
2,3,47,4,21,1,2,1
2,5,73,5,16,3,1,1
1,3,44,4,10,6,10,1
2,2,24,3,20,1,2,1
2,3,66,5,15,1,1,1
2,4,53,2,-9,1,4,1
2,4,36,2,16,1,12,1
2,5,41,4,20,6,11,1
2,4,43,4,21,1,2,3
1,4,26,1,17,6,1,1
2,4,58,4,20,4,2,1
1,3,60,3,10,4,12,1
1,5,76,4,1,1,11,1
1,3,30,5,14,1,10,1
2,5,65,6,9,3,1,1
2,3,57,5,1,4,11,1
1,3,49,5,15,1,12,1
2,3,-9,99,4,6,-9,3
1,5,74,5,6,4,5,1
2,2,66,4,10,3,1,1
1,3,53,5,10,4,11,1
2,5,60,3,5,6,11,3
1,3,54,2,2,4,12,6
1,3,59,5,4,1,2,1
2,5,29,4,22,1,1,2
1,5,27,4,19,1,2,3
1,3,60,2,14,1,12,1
2,2,64,5,14,1,1,1
1,4,56,5,4,1,1,1
2,1,48,99,19,1,2,3
2,3,48,99,5,1,3,2
1,3,80,6,10,6,10,1
2,3,75,6,8,4,2,1
1,3,47,6,1,1,11,1
1,3,43,5,20,1,12,1
2,2,80,7,3,3,1,1
1,2,41,4,9,1,12,1
2,4,72,6,7,1,1,1
1,2,69,6,14,1,1,1
1,3,51,4,2,6,1,1
2,2,57,5,17,1,11,1
1,2,30,1,13,6,11,1
1,5,70,3,16,1,1,1
2,4,61,5,11,6,5,1
1,2,79,5,10,1,2,1
2,2,41,99,8,6,11,2
2,1,74,99,2,1,1,6
1,3,30,7,10,6,11,1
2,2,19,99,3,6,11,2
2,3,49,5,15,1,1,1
1,4,76,2,17,6,1,4
2,2,56,4,13,6,11,1
2,4,35,4,1,1,12,4
2,3,29,5,6,6,12,2
-9,4,-9,4,-9,1,11,1
2,4,53,99,1,5,11,1
2,5,58,4,19,1,10,1
2,5,38,4,22,6,11,5
2,3,71,6,6,1,2,1
2,3,45,5,-9,6,11,1
2,3,70,6,5,4,1,1
1,3,57,4,2,6,12,1
1,5,34,4,17,1,2,1
2,2,59,4,16,1,2,3
1,3,67,6,17,1,1,1
1,3,30,3,7,6,9,3
2,3,-9,99,10,5,11,2
2,5,60,4,22,1,2,3
2,4,80,7,10,3,11,2
2,2,65,7,10,1,1,1
1,4,36,3,20,1,6,4
2,2,54,4,15,1,2,1
1,3,-9,4,-9,6,12,-9
2,2,75,-9,7,3,11,1
1,2,41,3,1,4,3,5
1,5,45,4,17,4,1,1
1,5,80,6,15,1,1,1
1,4,27,3,12,6,9,3
2,3,65,3,20,1,1,1
1,1,68,4,1,4,11,1
1,4,70,6,13,1,2,1
2,1,34,3,8,6,3,1
2,3,70,99,1,6,6,2
2,4,26,3,6,6,2,1
1,5,-9,4,-9,-9,-9,-9
2,2,75,4,1,4,2,1
1,2,-9,99,4,3,11,1
2,3,19,5,4,6,9,1
2,1,61,-8,4,6,11,1
2,2,66,-9,2,3,-9,1
2,3,74,6,6,4,1,1
1,1,76,99,20,1,2,3
1,5,80,6,21,1,1,1
2,3,67,6,14,1,1,1
2,4,57,5,21,1,10,1
2,2,39,3,1,6,12,1
2,3,32,99,1,6,12,2
2,2,62,6,2,3,4,2
2,3,76,6,8,4,1,1
1,3,58,4,18,1,2,1
1,2,73,1,19,1,2,1
1,3,59,2,4,4,2,1
2,2,28,4,1,6,12,1
2,2,29,99,3,1,12,1
2,4,71,3,14,1,1,1
1,5,69,6,16,1,1,1
2,4,34,6,10,1,1,6
2,3,25,7,10,6,11,3
1,3,68,3,20,1,5,1
1,3,-9,6,-9,1,1,1
2,-2,55,4,4,6,2,3
1,3,24,4,19,6,11,1
2,3,72,6,10,1,1,1
2,2,36,99,1,6,12,1
1,3,62,4,6,6,2,1
2,5,45,4,15,1,11,1
1,4,38,1,15,6,10,1
2,4,60,2,2,4,1,1
2,3,62,6,16,1,4,1
2,3,54,99,10,6,2,1
1,3,54,4,21,6,1,1
1,3,33,2,4,6,10,1
2,2,46,6,2,4,11,6
2,5,80,6,-9,4,2,1
2,5,54,2,15,6,2,1
2,2,44,1,10,1,2,1
2,3,58,6,14,1,1,4
2,-2,20,4,22,6,10,1
1,5,50,6,1,1,2,3
2,3,-9,1,1,1,11,1
2,1,53,99,1,6,12,1
2,3,36,4,10,6,12,1
2,2,39,6,13,1,11,1
2,4,62,2,21,1,2,1
2,1,38,99,2,1,11,2
1,4,50,4,22,1,12,1
1,4,64,6,1,4,11,2
1,2,64,3,1,6,4,2
2,4,44,4,17,4,2,6
2,3,75,2,22,1,11,2
1,3,63,4,16,1,1,6
1,5,-9,6,-9,1,2,1
1,5,38,4,11,4,12,3
2,5,19,6,1,4,2,5
1,4,67,2,22,4,12,1
1,4,37,99,19,1,12,1
2,3,56,4,20,1,1,1
2,3,35,5,5,1,1,1
1,2,25,99,1,6,12,3
1,2,80,5,14,3,2,1
2,4,37,2,7,6,2,1
2,5,77,4,16,1,11,4
2,4,54,5,10,4,1,1
1,3,80,1,17,1,2,1
2,3,62,99,1,6,2,1
2,5,38,1,11,1,11,1
1,4,80,99,7,1,1,1
1,5,32,5,11,1,4,1
1,3,54,4,19,1,12,1
1,5,67,6,19,1,1,1
1,4,46,7,20,1,11,1
1,3,29,4,11,6,11,1
1,2,49,99,5,1,12,1
1,4,80,6,20,1,1,1
1,3,27,99,10,6,11,1
1,3,45,7,21,1,1,3
2,2,52,3,15,6,2,3
2,3,22,1,1,6,10,1
1,3,37,3,15,1,2,1
2,3,67,5,6,1,11,1
1,4,22,5,22,6,11,1
2,3,27,5,8,1,4,1
2,5,33,2,14,1,1,1
1,2,58,99,-5,4,11,1
2,3,59,3,4,4,11,1
2,5,26,3,17,1,12,1
1,4,59,7,17,1,1,1
2,2,80,5,2,3,1,1
2,4,41,1,16,1,11,6
2,3,48,2,21,1,11,2
1,4,69,5,17,1,12,4
-9,4,-9,4,-9,4,1,1
2,4,65,3,-9,1,5,1
2,4,64,5,15,1,2,1
1,4,79,1,13,3,1,2
2,4,39,4,21,1,11,1
2,2,48,4,15,1,12,1
2,4,66,2,1,4,12,1
1,3,67,6,-9,1,1,1
2,2,24,4,2,6,9,1
2,2,52,3,2,4,1,1
1,3,73,3,21,5,11,2
2,2,69,2,20,1,10,1
1,3,55,6,6,4,1,1
1,4,37,3,22,1,12,1
2,4,51,4,17,6,12,4
1,4,24,7,5,1,4,1
2,3,31,4,1,6,12,1
-9,-9,-9,-9,-9,-9,1,-9
1,4,42,4,19,1,2,1
2,3,36,99,10,1,11,1
2,3,58,3,8,3,11,2
2,3,30,4,15,1,12,6
1,4,26,6,6,6,1,1
1,3,68,6,11,4,1,1
2,3,67,3,21,1,10,1
1,3,62,99,16,1,1,1
1,3,26,3,15,6,10,1
2,2,35,4,1,6,12,2
2,4,31,4,17,1,1,1
2,4,33,4,15,4,9,1
2,4,59,2,21,1,11,1
1,2,28,4,15,1,10,1
1,5,39,6,15,1,2,3
2,3,19,3,17,6,2,1
2,3,-9,4,-9,4,1,1
2,5,46,6,-9,1,1,-9
1,3,62,6,1,3,2,5
1,3,20,4,17,6,12,1
2,4,66,2,14,1,1,1
2,4,41,4,-9,1,2,4
2,5,42,5,22,1,2,3
2,2,33,6,5,1,12,1
1,2,34,99,4,6,2,1
2,5,38,3,20,1,2,1
2,5,38,2,15,6,12,6
2,2,66,2,10,1,10,1
2,5,39,4,17,1,2,1
1,3,27,3,14,1,9,1
2,1,65,99,-9,1,11,6
2,2,36,99,4,4,12,1
2,2,30,2,2,6,10,1
2,5,49,2,21,5,9,1
1,5,50,6,17,4,2,1
2,5,80,7,-9,1,1,1
2,4,42,5,19,1,3,1
1,4,80,6,19,1,2,1
1,5,72,4,-9,1,-9,1
2,5,45,2,7,4,12,1
1,4,58,6,15,6,12,6
2,4,68,6,11,1,1,1
2,2,37,99,22,1,2,3
2,4,62,5,20,1,1,1
2,4,80,4,13,3,12,1
1,5,73,3,16,1,9,1
2,3,79,4,4,4,1,1
2,3,55,7,14,1,11,1
1,3,73,4,8,3,2,1
1,2,80,3,2,4,11,3
2,5,47,2,2,6,1,1
1,3,21,4,10,6,6,1
1,3,68,99,19,1,2,2
2,5,37,3,10,6,11,2
1,3,61,4,17,1,2,1
1,1,77,99,4,4,1,3
2,3,53,4,15,4,11,1
1,5,-9,2,-9,3,12,5
2,3,61,4,10,1,2,1
2,4,43,2,18,1,2,1
2,4,69,99,8,1,1,1
2,-9,-9,5,-9,1,2,1
2,5,53,7,1,1,1,1
2,3,55,6,1,4,11,1
2,2,69,5,1,4,12,2
2,4,53,6,19,1,1,1
2,4,64,6,11,4,1,1
1,4,56,3,20,1,12,1
2,3,60,3,16,4,11,1
1,3,-9,6,-9,1,11,1
1,3,24,3,15,6,10,4
1,4,66,3,16,1,1,1
1,5,38,6,19,1,1,1
2,5,-9,5,17,6,11,1
2,1,77,99,2,1,1,1
1,2,75,6,11,1,1,1
2,4,53,99,22,6,2,1
1,5,60,99,8,1,1,4
2,4,-9,4,-9,1,-9,-9
2,4,73,2,17,3,5,1
1,4,77,6,13,1,1,1
1,4,32,7,8,1,1,1
1,3,40,4,19,1,11,6
2,4,42,4,4,3,12,1
2,3,60,4,10,1,11,1
2,3,53,99,6,6,11,3
2,3,65,99,7,4,1,1
2,3,42,2,1,1,12,2
2,3,60,1,21,1,12,1
2,3,59,4,3,4,11,1
2,4,76,2,17,1,1,1
1,5,55,7,1,6,11,3
1,4,44,2,9,1,1,1
1,4,-9,2,22,1,5,1
1,4,66,99,1,1,7,5
1,5,62,5,16,1,2,1
1,2,75,6,11,4,1,1
1,5,35,2,22,6,10,4
2,2,47,4,10,1,11,2
1,5,52,2,22,1,1,1
2,3,61,2,13,4,2,1
2,3,27,2,13,1,3,1
1,2,43,4,8,1,12,3
1,3,29,3,15,6,10,1
2,5,73,7,15,1,4,1
2,5,54,2,22,1,9,1
2,4,50,4,17,1,2,1
2,3,56,3,10,1,10,1
1,3,76,6,9,1,1,1
1,5,-9,7,-9,1,11,1
-9,2,40,6,-9,1,11,1
1,4,68,3,7,4,9,1
1,2,63,6,21,1,12,1
1,2,64,6,9,1,1,1
2,4,59,3,-9,3,2,1
2,4,25,1,17,6,11,6
1,3,29,4,4,6,12,1
1,1,68,4,11,1,2,3
1,4,36,5,21,1,2,1
2,4,56,3,10,1,1,1
2,2,80,4,6,3,2,1
1,4,-9,7,-9,1,2,1
1,5,24,4,6,6,2,1
2,5,32,4,7,6,1,1
2,2,-9,4,11,6,12,1
-9,1,-9,99,-9,6,12,-9
2,2,26,4,1,6,2,2
2,2,64,4,-9,1,11,6
1,1,80,5,8,1,2,1
2,4,59,7,13,1,2,1
1,4,79,3,11,4,1,1
1,3,39,99,10,1,3,1
2,1,80,4,5,1,3,1
2,4,23,2,7,6,12,1
2,3,65,2,17,1,10,1
1,5,62,2,1,4,11,3
2,3,63,6,1,1,7,4
1,3,-9,6,-9,1,12,1
2,5,28,3,10,6,11,2
2,4,62,99,2,4,2,3
1,4,80,2,16,3,1,1
2,3,65,6,7,3,2,1
1,5,38,1,17,1,12,1
1,3,41,6,19,6,11,1
1,2,33,99,5,6,12,2
1,3,64,3,5,4,11,1
1,3,46,6,19,1,2,1
1,2,80,99,4,3,1,1
1,1,61,4,1,6,2,3
2,3,80,4,1,6,11,5
2,3,31,4,16,6,3,6
2,3,23,2,8,1,3,2
2,5,63,4,17,1,1,1
2,5,47,3,-9,6,11,2
2,-2,69,1,15,1,5,1
2,5,48,3,15,4,10,1
1,3,66,6,8,4,4,1
1,4,58,6,10,4,1,1
2,3,51,4,12,1,10,1
2,5,68,2,12,3,11,2
2,4,56,6,21,1,1,1
1,2,73,99,7,3,2,1
1,5,46,1,22,1,9,1
1,3,59,6,22,1,2,1
2,3,66,99,1,1,4,1
1,2,20,6,14,6,1,4
2,4,27,2,15,1,11,1
2,4,-9,6,-9,1,1,1
1,5,60,1,21,1,11,3
1,4,78,4,14,4,1,6
2,3,52,6,17,6,2,1
-9,-9,-9,7,-9,-9,-9,-9
1,-2,72,99,-9,1,5,1
2,3,29,4,4,6,12,6
1,4,45,4,17,1,1,5
1,5,74,6,16,1,1,1
1,3,63,6,10,1,12,1
2,4,47,2,17,6,2,1
1,4,65,5,-9,1,12,1
1,4,71,5,21,1,2,1
1,5,37,4,-9,1,6,1
1,3,20,5,1,6,2,1
1,2,80,4,-5,1,2,4
1,5,47,4,-9,1,1,-9
1,2,68,4,4,6,1,1
2,1,44,4,7,4,2,3
1,4,59,99,21,1,5,1
1,5,70,3,1,1,1,1
1,4,73,4,13,4,1,1
1,4,26,4,8,6,1,3
1,1,25,1,4,3,5,1
2,4,22,2,1,6,12,1
2,4,71,2,21,1,5,1
2,3,41,5,17,1,11,1
1,2,20,99,2,6,9,3
1,4,76,2,6,6,12,6
